"YEAR","MONTH","CITY","COUNT"
1983,9,"LINDSAY",25
1983,9,"LISTOWEL",10
1983,9,"LONDON",264
1983,9,"MAIDSTONE",10
1983,9,"MARKHAM",50
1983,9,"MEAFORD",8
1983,9,"MIDLAND",9
1983,9,"MILTON",28
1983,9,"MISSISSAUGA",178
1983,9,"MITCHELL",6
1983,9,"MOORE",6
1983,9,"MORRISBURG",6
1983,9,"MUSKOKA LAKES",11
1983,9,"N COLCHESTER",6
1983,9,"NANTICOKE",18
1983,9,"NAPANEE",14
1983,9,"NEPEAN",40
1983,9,"NEWCASTLE",27
1983,9,"NEWMARKET",50
1983,9,"NIAGARA FALLS",109
1983,9,"NIAGARA ON LAKE",15
1983,9,"NICKEL CENTRE",6
1983,9,"NORTH BAY",51
1983,9,"NORTH YORK",387
1983,9,"NORWICH",7
1983,9,"NOTTAWASAGA",6
1983,9,"OAKVILLE",63
1983,9,"ORANGEVILLE",17
1983,9,"ORILLIA",42
1983,9,"OSGOODE",6
1983,9,"OSHAWA",110
1983,9,"OTTAWA",387
1983,9,"OWEN SOUND",34
1983,9,"PARIS",12
1983,9,"PARRY SOUND",7
1983,9,"PELHAM",12
1983,9,"PEMBROKE",27
1983,9,"PERTH",15
1983,9,"PETAWAWA",6
1983,9,"PETERBOROUGH",83
1983,9,"PICKERING",21
1983,9,"PICTON",14
1983,9,"POINT EDWARD",7
1983,9,"PORT COLBORNE",21
1983,9,"PORT HOPE",10
1983,9,"PORTLAND",6
1983,9,"PRESCOTT",6
1983,9,"RAYSIDE-BALFOUR",12
1983,9,"RICHMOND HILL",33
1983,9,"RIDEAU",10
1983,9,"ROCKLAND",7
1983,9,"SARNIA",76
1983,9,"SAULT STE MARIE",81
1983,9,"SCARBOROUGH",370
1983,9,"SCUGOG",10
1983,9,"SIMCOE",22
1983,9,"SMITH",7
1983,9,"SMITHS FALLS",22
1983,9,"ST CATHARINES",124
1983,9,"ST THOMAS",33
1983,9,"STAYNER",9
1983,9,"STEPHEN",6
1983,9,"STONEY CREEK",27
1983,9,"STRATFORD",24
1983,9,"STRATHROY",17
1983,9,"STURGEON FALLS",8
1983,9,"SUDBURY",93
1983,9,"THOROLD",15
1983,9,"THUNDER BAY",104
1983,9,"TILLSONBURG",7
1983,9,"TIMMINS",28
1983,9,"TINY",7
1983,9,"TORONTO",1121
1983,9,"TRENTON",24
1983,9,"UXBRIDGE",8
1983,9,"VALLEY EAST",13
1983,9,"VANIER",13
1983,9,"VAUGHAN",39
1983,9,"VESPRA",6
1983,9,"WALKERTON",14
1983,9,"WALLACEBURG",12
1983,9,"WATERLOO",50
1983,9,"WELLAND",40
1983,9,"WELLESLEY",6
1983,9,"WEST LINCOLN",8
1983,9,"WEST SANDWICH",6
1983,9,"WHITBY",28
1983,9,"WHITCHURCH",14
1983,9,"WILMOT",10
1983,9,"WINDSOR",202
1983,9,"WOODSTOCK",33
1983,9,"WOOLWICH",15
1983,9,"YORK",61
1984,4,"ALLISTON",6
1984,4,"AYLMER",8
1984,4,"BARRIE",24
1984,4,"BELLEVILLE",23
1984,4,"BRACEBRIDGE",12
1984,4,"BRAMPTON",84
1984,4,"BRANTFORD",26
1984,4,"BROCKVILLE",13
1984,4,"BURLINGTON",34
1984,4,"CALEDON",9
1984,4,"CAMBRIDGE",28
1984,4,"CHATHAM",30
1984,4,"COBOURG",9
1984,4,"CORNWALL",25
1984,4,"CUMBERLAND",6
1984,4,"DELHI",7
1984,4,"DRYDEN",6
1984,4,"DUNDAS",8
1984,4,"EAST YORK",12
1984,4,"ESSEX",6
1984,4,"ETOBICOKE",127
1984,4,"FLAMBOROUGH",9
1984,4,"FORT ERIE",8
1984,4,"FORT FRANCES",7
1984,4,"GLOUCESTER",11
1984,4,"GODERICH",7
1984,4,"GUELPH",31
1984,4,"HALDIMAND",12
1984,4,"HALTON HILLS",14
1984,4,"HAMILTON",144
1984,4,"KENORA",9
1984,4,"KING",9
1984,4,"KINGSTON",44
1984,4,"KITCHENER",69
1984,4,"L'ORIGNAL",6
1984,4,"LEAMINGTON",8
1984,4,"LINDSAY",7
1984,4,"LONDON",135
1984,4,"MARKHAM",22
1984,4,"MILTON",13
1984,4,"MISSISSAUGA",84
1984,4,"NANTICOKE",8
1984,4,"NAPANEE",8
1984,4,"NEPEAN",19
1984,4,"NEWCASTLE",14
1984,4,"NEWMARKET",25
1984,4,"NIAGARA FALLS",45
1984,4,"NICKEL CENTRE",7
1984,4,"NORTH BAY",30
1984,4,"NORTH YORK",237
1984,4,"OAKVILLE",27
1984,4,"ORANGEVILLE",9
1984,4,"ORILLIA",20
1984,4,"OSGOODE",6
1984,4,"OSHAWA",52
1984,4,"OTTAWA",179
1984,4,"OWEN SOUND",14
1984,4,"PEMBROKE",12
1984,4,"PETERBOROUGH",27
1984,4,"PICKERING",10
1984,4,"PICTON",8
1984,4,"RICHMOND HILL",14
1984,4,"SARNIA",38
1984,4,"SAULT STE MARIE",46
1984,4,"SCARBOROUGH",153
1984,4,"SCUGOG",8
1984,4,"SIMCOE",6
1984,4,"SMITHS FALLS",6
1984,4,"ST CATHARINES",52
1984,4,"ST THOMAS",28
1984,4,"STONEY CREEK",12
1984,4,"STRATFORD",9
1984,4,"STRATHROY",8
1984,4,"SUDBURY",45
1984,4,"THOROLD",7
1984,4,"THUNDER BAY",55
1984,4,"TIMMINS",17
1984,4,"TORONTO",522
1984,4,"TRENTON",12
1984,4,"UXBRIDGE",7
1984,4,"VALLEY EAST",7
1984,4,"VAUGHAN",10
1984,4,"WALLACEBURG",7
1984,4,"WATERLOO",22
1984,4,"WELLAND",23
1984,4,"WELLESLEY",6
1984,4,"WHITBY",9
1984,4,"WINDSOR",109
1984,4,"WOODSTOCK",16
1984,4,"YORK",36
1984,8,"AJAX",24
1984,8,"ALEXANDRIA",8
1984,8,"ALLISTON",6
1984,8,"ALMONTE",8
1984,8,"AMHERSTBURG",6
1984,8,"ANCASTER",9
1984,8,"ARNPRIOR",10
1984,8,"ARTHUR",7
1984,8,"AURORA",12
1984,8,"AYLMER",6
1984,8,"BANCROFT",7
1984,8,"BARRIE",74
1984,8,"BELLEVILLE",66
1984,8,"BLANDFORD",6
1984,8,"BLENHEIM",8
1984,8,"BRACEBRIDGE",16
1984,8,"BRAMPTON",163
1984,8,"BRANTFORD",62
1984,8,"BROCK",8
1984,8,"BROCKVILLE",41
1984,8,"BRUSSELS",6
1984,8,"BURLINGTON",88
1984,8,"CALEDON",20
1984,8,"CAMBRIDGE",55
1984,8,"CARLETON PLACE",6
1984,8,"CHATHAM",57
1984,8,"CLINTON",7
1984,8,"COBOURG",23
1984,8,"COCHRANE",6
1984,8,"COLBORNE",6
1984,8,"COLLINGWOOD",14
1984,8,"CORNWALL",68
1984,8,"CUMBERLAND",7
1984,8,"DRYDEN",13
1984,8,"DUNDAS",14
1984,8,"DUNNVILLE",10
1984,8,"E GWILLIMBURY",8
1984,8,"EAST FERRIS",6
1984,8,"EAST YORK",21
1984,8,"EGANVILLE",6
1984,8,"ELIZABETHTOWN",6
1984,8,"ELLIOT LAKE",17
1984,8,"ERIN",11
1984,8,"ERNESTOWN",8
1984,8,"ESPANOLA",11
1984,8,"ESSEX",6
1984,8,"ETOBICOKE",267
1984,8,"EXETER",6
1984,8,"FAUQUIER",7
1984,8,"FERGUS",7
1984,8,"FLAMBOROUGH",16
1984,8,"FORT ERIE",32
1984,8,"FORT FRANCES",11
1984,8,"GEORGINA",19
1984,8,"GLANBROOK",7
1984,8,"GLOUCESTER",38
1984,8,"GODERICH",11
1984,8,"GOULBOURN",13
1984,8,"GRAVENHURST",6
1984,8,"GRIMSBY",7
1984,8,"GUELPH",88
1984,8,"HAILEYBURY",13
1984,8,"HALDIMAND",22
1984,8,"HALTON HILLS",27
1984,8,"HAMILTON",307
1984,8,"HANOVER",6
1984,8,"HINDON MINDEN",7
1984,8,"HUNTSVILLE",15
1984,8,"INNISFIL",7
1984,8,"IROQUOIS FALLS",7
1984,8,"KANATA",8
1984,8,"KAPUSKASING",15
1984,8,"KENORA",23
1984,8,"KINCARDINE",7
1984,8,"KING",15
1984,8,"KINGSTON",124
1984,8,"KINGSVILLE",6
1984,8,"KIRKLAND LAKE",14
1984,8,"KITCHENER",138
1984,8,"L'ORIGNAL",8
1984,8,"LAKEFIELD",6
1984,8,"LANCASTER",7
1984,8,"LEAMINGTON",17
1984,8,"LINCOLN",12
1984,8,"LINDSAY",29
1984,8,"LISTOWEL",8
1984,8,"LONDON",311
1984,8,"MARKHAM",59
1984,8,"MIDLAND",10
1984,8,"MILTON",34
1984,8,"MISSISSAUGA",196
1984,8,"MITCHELL",7
1984,8,"MONO",6
1984,8,"MORRISBURG",7
1984,8,"MUSKOKA LAKES",13
1984,8,"NANTICOKE",11
1984,8,"NAPANEE",16
1984,8,"NEPEAN",65
1984,8,"NEW LISKEARD",7
1984,8,"NEWCASTLE",32
1984,8,"NEWMARKET",50
1984,8,"NIAGARA FALLS",87
1984,8,"NIAGARA ON LAKE",11
1984,8,"NICKEL CENTRE",11
1984,8,"NORTH BAY",81
1984,8,"NORTH YORK",472
1984,8,"NORWICH",6
1984,8,"OAKVILLE",82
1984,8,"ONAPING FALLS",7
1984,8,"ORANGEVILLE",16
1984,8,"ORILLIA",43
1984,8,"OSHAWA",135
1984,8,"OTTAWA",445
1984,8,"OWEN SOUND",31
1984,8,"OXFORD",6
1984,8,"PARIS",10
1984,8,"PARRY SOUND",9
1984,8,"PELHAM",7
1984,8,"PEMBROKE",44
1984,8,"PENETANGUISHENE",11
1984,8,"PERTH",10
1984,8,"PETAWAWA",12
1984,8,"PETERBOROUGH",76
1984,8,"PETROLIA",10
1984,8,"PICKERING",22
1984,8,"PICTON",20
1984,8,"PORT COLBORNE",26
1984,8,"PORT ELGIN",6
1984,8,"PORTLAND",7
1984,8,"PRESCOTT",9
1984,8,"RAYSIDE-BALFOUR",14
1984,8,"RENFREW",12
1984,8,"RICHMOND HILL",25
1984,8,"RIDEAU",11
1984,8,"ROCKLAND",6
1984,8,"ROMNEY",6
1984,8,"SARNIA",91
1984,8,"SAULT STE MARIE",101
1984,8,"SCARBOROUGH",414
1984,8,"SCUGOG",13
1984,8,"SEAFORTH",7
1984,8,"SHELBURNE",8
1984,8,"SIMCOE",16
1984,8,"SMITHS FALLS",12
1984,8,"ST CATHARINES",125
1984,8,"ST MARYS",6
1984,8,"ST THOMAS",43
1984,8,"STEPHEN",6
1984,8,"STONEY CREEK",30
1984,8,"STRATFORD",34
1984,8,"STRATHROY",9
1984,8,"STURGEON FALLS",8
1984,8,"SUDBURY",133
1984,8,"TECUMSEH",10
1984,8,"THOROLD",7
1984,8,"THUNDER BAY",159
1984,8,"TILLSONBURG",8
1984,8,"TIMMINS",71
1984,8,"TORONTO",1028
1984,8,"TRENTON",25
1984,8,"UXBRIDGE",8
1984,8,"VALLEY EAST",15
1984,8,"VANIER",26
1984,8,"VANKLEEK HILL",8
1984,8,"VAUGHAN",38
1984,8,"VESPRA",7
1984,8,"WALKERTON",7
1984,8,"WALLACEBURG",9
1984,8,"WATERLOO",55
1984,8,"WELLAND",47
1984,8,"WEST LINCOLN",8
1984,8,"WHITBY",39
1984,8,"WHITCHURCH",18
1984,8,"WILMOT",10
1984,8,"WINCHESTER",6
1984,8,"WINDSOR",204
1984,8,"WOODSTOCK",41
1984,8,"WOOLWICH",15
1984,8,"YORK",59
1984,12,"AJAX",12
1984,12,"AMELIASBURG",6
1984,12,"AMHERSTBURG",6
1984,12,"ANCASTER",10
1984,12,"AURORA",11
1984,12,"BARRIE",74
1984,12,"BELLEVILLE",47
1984,12,"BLIND RIVER",6
1984,12,"BRACEBRIDGE",16
1984,12,"BRAMPTON",169
1984,12,"BRANTFORD",63
1984,12,"BRIGHTON",7
1984,12,"BROCKVILLE",26
1984,12,"BURLINGTON",71
1984,12,"CALEDON",19
1984,12,"CAMBRIDGE",58
1984,12,"CHATHAM",55
1984,12,"COBOURG",24
1984,12,"CORNWALL",46
1984,12,"CUMBERLAND",6
1984,12,"DELHI",7
1984,12,"DRYDEN",17
1984,12,"DUNDAS",19
1984,12,"DUNNVILLE",7
1984,12,"EAST YORK",16
1984,12,"ELLIOT LAKE",14
1984,12,"ESSEX",7
1984,12,"ETOBICOKE",270
1984,12,"FERGUS",9
1984,12,"FLAMBOROUGH",17
1984,12,"FORT ERIE",14
1984,12,"FORT FRANCES",9
1984,12,"GLANBROOK",6
1984,12,"GLOUCESTER",26
1984,12,"GODERICH",12
1984,12,"GOULBOURN",7
1984,12,"GRAVENHURST",6
1984,12,"GRIMSBY",12
1984,12,"GUELPH",57
1984,12,"HAILEYBURY",10
1984,12,"HALDIMAND",10
1984,12,"HALTON HILLS",21
1984,12,"HAMILTON",266
1984,12,"HANOVER",6
1984,12,"HAWKESBURY",6
1984,12,"HUNTSVILLE",7
1984,12,"KAPUSKASING",6
1984,12,"KENORA",14
1984,12,"KINCARDINE",7
1984,12,"KING",11
1984,12,"KINGSTON",96
1984,12,"KINGSVILLE",7
1984,12,"KITCHENER",122
1984,12,"L'ORIGNAL",10
1984,12,"LEAMINGTON",9
1984,12,"LINCOLN",10
1984,12,"LINDSAY",16
1984,12,"LONDON",230
1984,12,"MAIDSTONE",6
1984,12,"MARKHAM",59
1984,12,"MILTON",20
1984,12,"MISSISSAUGA",173
1984,12,"NANTICOKE",12
1984,12,"NEPEAN",41
1984,12,"NEWCASTLE",11
1984,12,"NEWMARKET",43
1984,12,"NIAGARA FALLS",82
1984,12,"NIAGARA ON LAKE",15
1984,12,"NORTH BAY",43
1984,12,"NORTH YORK",574
1984,12,"OAKVILLE",44
1984,12,"ORANGEVILLE",19
1984,12,"ORILLIA",25
1984,12,"OSHAWA",68
1984,12,"OTTAWA",448
1984,12,"OWEN SOUND",25
1984,12,"PARRY SOUND",6
1984,12,"PEMBROKE",19
1984,12,"PERTH",8
1984,12,"PETAWAWA",7
1984,12,"PETERBOROUGH",48
1984,12,"PICKERING",11
1984,12,"PICTON",9
1984,12,"PORT COLBORNE",10
1984,12,"PRESCOTT",8
1984,12,"RED LAKE",9
1984,12,"RICHMOND HILL",23
1984,12,"RIDEAU",6
1984,12,"SARNIA",45
1984,12,"SAULT STE MARIE",54
1984,12,"SCARBOROUGH",452
1984,12,"SCUGOG",6
1984,12,"SIMCOE",12
1984,12,"SMITHS FALLS",11
1984,12,"ST CATHARINES",93
1984,12,"ST THOMAS",36
1984,12,"STONEY CREEK",17
1984,12,"STRATFORD",26
1984,12,"STRATHROY",6
1984,12,"SUDBURY",77
1984,12,"TECUMSEH",7
1984,12,"THUNDER BAY",82
1984,12,"TIMMINS",31
1984,12,"TORONTO",846
1984,12,"TRENTON",11
1984,12,"UXBRIDGE",7
1984,12,"VANIER",12
1984,12,"VAUGHAN",34
1984,12,"WALKERTON",14
1984,12,"WATERLOO",38
1984,12,"WELLAND",22
1984,12,"WHITBY",16
1984,12,"WINDSOR",141
1984,12,"WOODSTOCK",27
1984,12,"WOOLWICH",6
1984,12,"YORK",119
1984,2,"BARRIE",22
1984,2,"BELLEVILLE",15
1984,2,"BRACEBRIDGE",6
1984,2,"BRAMPTON",59
1984,2,"BRANTFORD",23
1984,2,"BROCKVILLE",12
1984,2,"BURLINGTON",20
1984,2,"CAMBRIDGE",23
1984,2,"CHATHAM",30
1984,2,"COBOURG",15
1984,2,"CORNWALL",10
1984,2,"EAST YORK",9
1984,2,"ETOBICOKE",80
1984,2,"FORT ERIE",6
1984,2,"GLOUCESTER",11
1984,2,"GUELPH",31
1984,2,"HALDIMAND",9
1984,2,"HAMILTON",101
1984,2,"KINGSTON",43
1984,2,"KITCHENER",42
1984,2,"LONDON",93
1984,2,"MARKHAM",8
1984,2,"MILTON",10
1984,2,"MISSISSAUGA",51
1984,2,"NANTICOKE",6
1984,2,"NEPEAN",10
1984,2,"NEWCASTLE",9
1984,2,"NEWMARKET",24
1984,2,"NIAGARA FALLS",40
1984,2,"NIAGARA ON LAKE",6
1984,2,"NORTH BAY",11
1984,2,"NORTH YORK",142
1984,2,"OAKVILLE",16
1984,2,"ORILLIA",13
1984,2,"OSHAWA",32
1984,2,"OTTAWA",122
1984,2,"OWEN SOUND",12
1984,2,"PEMBROKE",9
1984,2,"PERTH",7
1984,2,"PETERBOROUGH",19
1984,2,"SARNIA",18
1984,2,"SAULT STE MARIE",27
1984,2,"SCARBOROUGH",110
1984,2,"SMITHS FALLS",6
1984,2,"ST CATHARINES",30
1984,2,"ST THOMAS",11
1984,2,"STRATFORD",7
1984,2,"SUDBURY",27
1984,2,"THUNDER BAY",45
1984,2,"TIMMINS",10
1984,2,"TORONTO",429
1984,2,"TRENTON",7
1984,2,"WALLACEBURG",7
1984,2,"WELLAND",13
1984,2,"WHITBY",7
1984,2,"WINDSOR",89
1984,2,"WOODSTOCK",10
1984,2,"YORK",18
1984,1,"BARRIE",15
1984,1,"BELLEVILLE",11
1984,1,"BRAMPTON",50
1984,1,"BRANTFORD",21
1984,1,"BROCKVILLE",6
1984,1,"BURLINGTON",13
1984,1,"CAMBRIDGE",14
1984,1,"CHATHAM",14
1984,1,"COBOURG",7
1984,1,"CORNWALL",13
1984,1,"ETOBICOKE",43
1984,1,"GUELPH",16
1984,1,"HAMILTON",54
1984,1,"KINGSTON",19
1984,1,"KITCHENER",34
1984,1,"LINDSAY",6
1984,1,"LONDON",58
1984,1,"MARKHAM",6
1984,1,"MILTON",12
1984,1,"MISSISSAUGA",38
1984,1,"NEWMARKET",9
1984,1,"NIAGARA FALLS",22
1984,1,"NORTH BAY",18
1984,1,"NORTH YORK",124
1984,1,"OAKVILLE",8
1984,1,"ORILLIA",9
1984,1,"OSHAWA",26
1984,1,"OTTAWA",88
1984,1,"OWEN SOUND",9
1984,1,"PEMBROKE",11
1984,1,"PETERBOROUGH",10
1984,1,"SARNIA",15
1984,1,"SAULT STE MARIE",21
1984,1,"SCARBOROUGH",77
1984,1,"ST CATHARINES",19
1984,1,"ST THOMAS",6
1984,1,"SUDBURY",16
1984,1,"THUNDER BAY",20
1984,1,"TIMMINS",6
1984,1,"TORONTO",397
1984,1,"WATERLOO",12
1984,1,"WINDSOR",40
1984,1,"WOODSTOCK",10
1984,1,"YORK",15
1984,7,"AJAX",11
1984,7,"ALLISTON",11
1984,7,"AMHERSTBURG",11
1984,7,"ANCASTER",8
1984,7,"AURORA",15
1984,7,"AYLMER",11
1984,7,"BARRIE",49
1984,7,"BARRYS BAY",6
1984,7,"BELLEVILLE",43
1984,7,"BLENHEIM",8
1984,7,"BLIND RIVER",8
1984,7,"BRACEBRIDGE",13
1984,7,"BRADFORD",7
1984,7,"BRAMPTON",139
1984,7,"BRANTFORD",63
1984,7,"BRIGHTON",6
1984,7,"BROCK",11
1984,7,"BROCKVILLE",29
1984,7,"BURLINGTON",81
1984,7,"CALEDON",24
1984,7,"CAMBRIDGE",75
1984,7,"CAMDEN EAST",10
1984,7,"CARLETON PLACE",10
1984,7,"CHATHAM",45
1984,7,"COBOURG",24
1984,7,"COCHRANE",6
1984,7,"COLLINGWOOD",14
1984,7,"CORNWALL",67
1984,7,"CUMBERLAND",6
1984,7,"DELHI",9
1984,7,"DRAYTON",6
1984,7,"DRYDEN",13
1984,7,"DUNDAS",10
1984,7,"DUNNVILLE",10
1984,7,"EAST YORK",23
1984,7,"ELLIOT LAKE",20
1984,7,"ELMVALE",7
1984,7,"ELORA",6
1984,7,"ENGLEHART",7
1984,7,"ENNISMORE",7
1984,7,"ERIN",9
1984,7,"ERNESTOWN",7
1984,7,"ESSA",8
1984,7,"ESSEX",7
1984,7,"ETOBICOKE",209
1984,7,"EXETER",8
1984,7,"FLAMBOROUGH",21
1984,7,"FOREST",7
1984,7,"FORT ERIE",9
1984,7,"FORT FRANCES",7
1984,7,"GEORGINA",15
1984,7,"GLENCOE",6
1984,7,"GLOUCESTER",23
1984,7,"GODERICH",13
1984,7,"GOULBOURN",9
1984,7,"GRAVENHURST",11
1984,7,"GRIMSBY",9
1984,7,"GUELPH",82
1984,7,"HAILEYBURY",7
1984,7,"HALDIMAND",27
1984,7,"HALTON HILLS",32
1984,7,"HAMILTON",273
1984,7,"HANOVER",9
1984,7,"HAWKESBURY",12
1984,7,"HEARST",13
1984,7,"HUNTSVILLE",9
1984,7,"INGERSOLL",7
1984,7,"INNISFIL",6
1984,7,"IROQUOIS FALLS",6
1984,7,"KAPUSKASING",22
1984,7,"KENORA",21
1984,7,"KINCARDINE",9
1984,7,"KING",10
1984,7,"KINGSTON",114
1984,7,"KINGSVILLE",8
1984,7,"KIRKLAND LAKE",8
1984,7,"KITCHENER",148
1984,7,"L'ORIGNAL",7
1984,7,"LAKEFIELD",6
1984,7,"LEAMINGTON",11
1984,7,"LINCOLN",18
1984,7,"LINDSAY",29
1984,7,"LISTOWEL",9
1984,7,"LONDON",288
1984,7,"MARA",7
1984,7,"MARKHAM",49
1984,7,"MEAFORD",6
1984,7,"MIDLAND",10
1984,7,"MILTON",37
1984,7,"MISSISSAUGA",174
1984,7,"MOORE",7
1984,7,"MORRISBURG",7
1984,7,"MUSKOKA LAKES",7
1984,7,"N COLCHESTER",6
1984,7,"N PLANTAGENET",6
1984,7,"NANTICOKE",13
1984,7,"NAPANEE",9
1984,7,"NEPEAN",43
1984,7,"NEWCASTLE",29
1984,7,"NEWMARKET",54
1984,7,"NIAGARA FALLS",72
1984,7,"NIAGARA ON LAKE",19
1984,7,"NICKEL CENTRE",14
1984,7,"NORFOLK",11
1984,7,"NORTH BAY",61
1984,7,"NORTH YORK",380
1984,7,"NORWICH",7
1984,7,"NOTTAWASAGA",7
1984,7,"OAKVILLE",68
1984,7,"ORANGEVILLE",14
1984,7,"ORILLIA",35
1984,7,"OSHAWA",121
1984,7,"OTTAWA",407
1984,7,"OWEN SOUND",27
1984,7,"PARRY SOUND",8
1984,7,"PELHAM",12
1984,7,"PEMBROKE",35
1984,7,"PENETANGUISHENE",7
1984,7,"PERTH",15
1984,7,"PETAWAWA",8
1984,7,"PETERBOROUGH",71
1984,7,"PICKERING",22
1984,7,"PICTON",14
1984,7,"PITTSBURGH",10
1984,7,"PORT COLBORNE",19
1984,7,"PORT ELGIN",8
1984,7,"PORT HOPE",9
1984,7,"PORTLAND",6
1984,7,"PRESCOTT",13
1984,7,"PUSLINCH",6
1984,7,"RAYSIDE-BALFOUR",12
1984,7,"RENFREW",10
1984,7,"RICHMOND HILL",28
1984,7,"SARNIA",54
1984,7,"SAULT STE MARIE",86
1984,7,"SCARBOROUGH",344
1984,7,"SCUGOG",11
1984,7,"SIMCOE",17
1984,7,"SIOUX LOOKOUT",7
1984,7,"SMITHS FALLS",19
1984,7,"ST CATHARINES",100
1984,7,"ST MARYS",9
1984,7,"ST THOMAS",34
1984,7,"STONEY CREEK",20
1984,7,"STRATFORD",37
1984,7,"STRATHROY",17
1984,7,"STURGEON FALLS",13
1984,7,"SUDBURY",115
1984,7,"THOROLD",10
1984,7,"THUNDER BAY",98
1984,7,"TILLSONBURG",12
1984,7,"TIMMINS",57
1984,7,"TINY",8
1984,7,"TORONTO",1008
1984,7,"TRENTON",15
1984,7,"UXBRIDGE",11
1984,7,"VALLEY EAST",17
1984,7,"VANIER",16
1984,7,"VAUGHAN",43
1984,7,"WAINFLEET",7
1984,7,"WALDEN",7
1984,7,"WALKERTON",9
1984,7,"WALLACEBURG",10
1984,7,"WATERLOO",36
1984,7,"WELLAND",48
1984,7,"WEST LINCOLN",7
1984,7,"WEST LORNE",6
1984,7,"WEST SANDWICH",6
1984,7,"WHITBY",24
1984,7,"WHITCHURCH",9
1984,7,"WILMOT",10
1984,7,"WINDSOR",187
1984,7,"WOODSTOCK",29
1984,7,"WOOLWICH",7
1984,7,"YORK",67
1984,7,"ZORRA",6
1984,6,"AJAX",28
1984,6,"ALEXANDRIA",6
1984,6,"ALFRED",7
1984,6,"ALLISTON",10
1984,6,"ALMONTE",11
1984,6,"AMHERSTBURG",16
1984,6,"ANCASTER",16
1984,6,"ARNPRIOR",10
1984,6,"ARTHUR",7
1984,6,"AURORA",21
1984,6,"AYLMER",9
1984,6,"BANCROFT",6
1984,6,"BARRIE",67
1984,6,"BELLE RIVER",6
1984,6,"BELLEVILLE",53
1984,6,"BLENHEIM",11
1984,6,"BLIND RIVER",8
1984,6,"BRACEBRIDGE",17
1984,6,"BRAMPTON",160
1984,6,"BRANTFORD",73
1984,6,"BROCK",16
1984,6,"BROCKVILLE",33
1984,6,"BURLINGTON",129
1984,6,"CALEDON",25
1984,6,"CAMBRIDGE",105
1984,6,"CARLETON PLACE",6
1984,6,"CHARLOTTENBURGH",6
1984,6,"CHATHAM",63
1984,6,"CLARENCE",6
1984,6,"COBOURG",23
1984,6,"COCHRANE",8
1984,6,"COLLINGWOOD",22
1984,6,"CORNWALL",66
1984,6,"CREEMORE",7
1984,6,"CUMBERLAND",9
1984,6,"DELHI",16
1984,6,"DRYDEN",12
1984,6,"DUNDAS",15
1984,6,"DUNNVILLE",11
1984,6,"EAST YORK",25
1984,6,"EGANVILLE",11
1984,6,"ELLICE",7
1984,6,"ELLIOT LAKE",17
1984,6,"ELORA",7
1984,6,"ENNISMORE",6
1984,6,"ERAMOSA",6
1984,6,"ESPANOLA",8
1984,6,"ESSA",10
1984,6,"ETOBICOKE",312
1984,6,"FERGUS",10
1984,6,"FLAMBOROUGH",30
1984,6,"FOREST",6
1984,6,"FORT ERIE",28
1984,6,"FORT FRANCES",14
1984,6,"FRANKFORD",8
1984,6,"GANANOQUE",6
1984,6,"GEORGINA",10
1984,6,"GERALDTON",8
1984,6,"GLANBROOK",10
1984,6,"GLENCOE",6
1984,6,"GLOUCESTER",40
1984,6,"GODERICH",14
1984,6,"GOULBOURN",9
1984,6,"GRAND BEND",6
1984,6,"GRAVENHURST",11
1984,6,"GRIMSBY",10
1984,6,"GUELPH",100
1984,6,"HAILEYBURY",10
1984,6,"HALDIMAND",22
1984,6,"HALTON HILLS",45
1984,6,"HAMILTON",346
1984,6,"HANOVER",9
1984,6,"HARROW",6
1984,6,"HAWKESBURY",10
1984,6,"HEARST",16
1984,6,"HUNTSVILLE",14
1984,6,"INGERSOLL",19
1984,6,"INNISFIL",8
1984,6,"KANATA",8
1984,6,"KAPUSKASING",13
1984,6,"KENORA",16
1984,6,"KING",17
1984,6,"KINGSTON",138
1984,6,"KIRKLAND LAKE",20
1984,6,"KITCHENER",181
1984,6,"L'ORIGNAL",9
1984,6,"LAKEFIELD",8
1984,6,"LEAMINGTON",30
1984,6,"LINCOLN",23
1984,6,"LINDSAY",19
1984,6,"LISTOWEL",7
1984,6,"LONDON",358
1984,6,"MARKDALE",6
1984,6,"MARKHAM",64
1984,6,"MEAFORD",8
1984,6,"MIDLAND",12
1984,6,"MILLBROOK",6
1984,6,"MILTON",26
1984,6,"MILVERTON",6
1984,6,"MISSISSAUGA",227
1984,6,"MITCHELL",7
1984,6,"MOORE",8
1984,6,"MORRISBURG",6
1984,6,"MUSKOKA LAKES",12
1984,6,"N DORCHESTER",6
1984,6,"NANTICOKE",23
1984,6,"NAPANEE",15
1984,6,"NEPEAN",63
1984,6,"NEW LISKEARD",6
1984,6,"NEWCASTLE",30
1984,6,"NEWMARKET",55
1984,6,"NIAGARA FALLS",101
1984,6,"NIAGARA ON LAKE",15
1984,6,"NICKEL CENTRE",17
1984,6,"NORFOLK",8
1984,6,"NORMANBY",6
1984,6,"NORTH BAY",69
1984,6,"NORTH DUMFRIES",6
1984,6,"NORTH YORK",505
1984,6,"NORWICH",12
1984,6,"NOTTAWASAGA",9
1984,6,"OAKVILLE",68
1984,6,"ORANGEVILLE",18
1984,6,"ORILLIA",42
1984,6,"OSGOODE",12
1984,6,"OSHAWA",116
1984,6,"OTTAWA",502
